item_id,median,skew,std,var,kurtosis,score,model_run,period
burney-evelina-history-young,0.320107439746844,-0.0480814170422831,0.1891597230103548,0.0357814008093541,0.023805807025004,0.394731286197016,14,1921-12-28/1922-11-08
burney-evelina-history-young,0.320107439746844,-0.0480814170422831,0.1891597230103548,0.0357814008093541,0.023805807025004,0.5647120182114583,15,1921-12-28/1922-11-08
burney-evelina-history-young,0.320107439746844,-0.0480814170422831,0.1891597230103548,0.0357814008093541,0.023805807025004,0.4390173073410006,16,1921-12-28/1922-11-08
burney-evelina-history-young,0.320107439746844,-0.0480814170422831,0.1891597230103548,0.0357814008093541,0.023805807025004,0.2730878781778996,17,1921-12-28/1922-11-08
burney-evelina-history-young,0.320107439746844,-0.0480814170422831,0.1891597230103548,0.0357814008093541,0.023805807025004,0.3260395505404098,18,1921-12-28/1922-11-08
burney-evelina-history-young,0.320107439746844,-0.0480814170422831,0.1891597230103548,0.0357814008093541,0.023805807025004,0.2331086222294963,19,1921-12-28/1922-11-08
burney-evelina-history-young,0.320107439746844,-0.0480814170422831,0.1891597230103548,0.0357814008093541,0.023805807025004,0.5221623000356299,20,1921-12-28/1922-11-08
burney-evelina-history-young,0.320107439746844,-0.0480814170422831,0.1891597230103548,0.0357814008093541,0.023805807025004,0.4242630422741407,21,1921-12-28/1922-11-08
burney-evelina-history-young,0.320107439746844,-0.0480814170422831,0.1891597230103548,0.0357814008093541,0.023805807025004,0.7138992305603689,22,1921-12-28/1922-11-08
burney-evelina-history-young,0.320107439746844,-0.0480814170422831,0.1891597230103548,0.0357814008093541,0.023805807025004,0.1320949977226504,23,1921-12-28/1922-11-08
burney-evelina-history-young,0.320107439746844,-0.0480814170422831,0.1891597230103548,0.0357814008093541,0.023805807025004,0.3785704705953456,24,1921-12-28/1922-11-08
burney-evelina-history-young,0.320107439746844,-0.0480814170422831,0.1891597230103548,0.0357814008093541,0.023805807025004,0.1368021215034485,25,1921-12-28/1922-11-08
burney-evelina-history-young,0.320107439746844,-0.0480814170422831,0.1891597230103548,0.0357814008093541,0.023805807025004,0.1468438522444736,26,1921-12-28/1922-11-08
burney-evelina-history-young,0.320107439746844,-0.0480814170422831,0.1891597230103548,0.0357814008093541,0.023805807025004,0.3503534813650165,27,1921-12-28/1922-11-08
burney-evelina-history-young,0.320107439746844,-0.0480814170422831,0.1891597230103548,0.0357814008093541,0.023805807025004,0.3096790060532496,28,1921-12-28/1922-11-08
burney-evelina-history-young,0.320107439746844,-0.0480814170422831,0.1891597230103548,0.0357814008093541,0.023805807025004,0.0645895263085948,29,1921-12-28/1922-11-08
burney-evelina-history-young,0.320107439746844,-0.0480814170422831,0.1891597230103548,0.0357814008093541,0.023805807025004,0.2632562848181694,30,1921-12-28/1922-11-08
burney-evelina-history-young,0.320107439746844,-0.0480814170422831,0.1891597230103548,0.0357814008093541,0.023805807025004,0.1755173274732891,31,1921-12-28/1922-11-08
burney-evelina-history-young,0.320107439746844,-0.0480814170422831,0.1891597230103548,0.0357814008093541,0.023805807025004,0.2815332650221261,32,1921-12-28/1922-11-08
burney-evelina-history-young,0.320107439746844,-0.0480814170422831,0.1891597230103548,0.0357814008093541,0.023805807025004,0.1507140976830974,33,1921-12-28/1922-11-08
burney-evelina-history-young,0.320107439746844,-0.0480814170422831,0.1891597230103548,0.0357814008093541,0.023805807025004,0.3664645423512034,34,1921-12-28/1922-11-08
burney-evelina-history-young,0.320107439746844,-0.0480814170422831,0.1891597230103548,0.0357814008093541,0.023805807025004,0.009482603013007,35,1921-12-28/1922-11-08
burney-evelina-history-young,0.320107439746844,-0.0480814170422831,0.1891597230103548,0.0357814008093541,0.023805807025004,0.3141753289532782,36,1921-12-28/1922-11-08
burney-evelina-history-young,0.320107439746844,-0.0480814170422831,0.1891597230103548,0.0357814008093541,0.023805807025004,0.117851446339849,37,1921-12-28/1922-11-08
burney-evelina-history-young,0.320107439746844,-0.0480814170422831,0.1891597230103548,0.0357814008093541,0.023805807025004,0.3730047392697304,38,1921-12-28/1922-11-08
burney-evelina-history-young,0.320107439746844,-0.0480814170422831,0.1891597230103548,0.0357814008093541,0.023805807025004,0.372193969140236,39,1921-12-28/1922-11-08
burney-evelina-history-young,0.320107439746844,-0.0480814170422831,0.1891597230103548,0.0357814008093541,0.023805807025004,0.3867347589324797,40,1921-12-28/1922-11-08
burney-evelina-history-young,0.320107439746844,-0.0480814170422831,0.1891597230103548,0.0357814008093541,0.023805807025004,0.236238823957513,41,1921-12-28/1922-11-08
burney-evelina-history-young,0.320107439746844,-0.0480814170422831,0.1891597230103548,0.0357814008093541,0.023805807025004,0.4607735290801714,42,1921-12-28/1922-11-08
burney-evelina-history-young,0.320107439746844,-0.0480814170422831,0.1891597230103548,0.0357814008093541,0.023805807025004,0.2148516718305211,43,1921-12-28/1922-11-08
burney-evelina-history-young,0.320107439746844,-0.0480814170422831,0.1891597230103548,0.0357814008093541,0.023805807025004,0.4070578778685217,44,1921-12-28/1922-11-08
burney-evelina-history-young,0.320107439746844,-0.0480814170422831,0.1891597230103548,0.0357814008093541,0.023805807025004,0.3493297287364514,45,1921-12-28/1922-11-08
burney-evelina-history-young,0.320107439746844,-0.0480814170422831,0.1891597230103548,0.0357814008093541,0.023805807025004,0.2665671061822256,46,1921-12-28/1922-11-08
burney-evelina-history-young,0.320107439746844,-0.0480814170422831,0.1891597230103548,0.0357814008093541,0.023805807025004,0.3390056392566471,47,1921-12-28/1922-11-08
burney-evelina-history-young,0.320107439746844,-0.0480814170422831,0.1891597230103548,0.0357814008093541,0.023805807025004,0.4982255308006096,48,1921-12-28/1922-11-08
burney-evelina-history-young,0.320107439746844,-0.0480814170422831,0.1891597230103548,0.0357814008093541,0.023805807025004,0.3732692993582556,49,1921-12-28/1922-11-08
burney-evelina-history-young,0.320107439746844,-0.0480814170422831,0.1891597230103548,0.0357814008093541,0.023805807025004,0.5456765185016748,50,1921-12-28/1922-11-08
burney-evelina-history-young,0.320107439746844,-0.0480814170422831,0.1891597230103548,0.0357814008093541,0.023805807025004,-0.1586759662865723,51,1921-12-28/1922-11-08
burney-evelina-history-young,0.320107439746844,-0.0480814170422831,0.1891597230103548,0.0357814008093541,0.023805807025004,0.6695445596139293,52,1921-12-28/1922-11-08
burney-evelina-history-young,0.320107439746844,-0.0480814170422831,0.1891597230103548,0.0357814008093541,0.023805807025004,0.5138556664166974,53,1921-12-28/1922-11-08
burney-evelina-history-young,0.320107439746844,-0.0480814170422831,0.1891597230103548,0.0357814008093541,0.023805807025004,0.6306084626450096,54,1921-12-28/1922-11-08
burney-evelina-history-young,0.320107439746844,-0.0480814170422831,0.1891597230103548,0.0357814008093541,0.023805807025004,0.4223038197927439,55,1921-12-28/1922-11-08
burney-evelina-history-young,0.320107439746844,-0.0480814170422831,0.1891597230103548,0.0357814008093541,0.023805807025004,0.2424843182762574,56,1921-12-28/1922-11-08
burney-evelina-history-young,0.320107439746844,-0.0480814170422831,0.1891597230103548,0.0357814008093541,0.023805807025004,0.2098394678341464,57,1921-12-28/1922-11-08
burney-evelina-history-young,0.320107439746844,-0.0480814170422831,0.1891597230103548,0.0357814008093541,0.023805807025004,0.1643753444108485,58,1921-12-28/1922-11-08
burney-evelina-history-young,0.320107439746844,-0.0480814170422831,0.1891597230103548,0.0357814008093541,0.023805807025004,0.132481298764562,59,1921-12-28/1922-11-08
burney-evelina-history-young,0.320107439746844,-0.0480814170422831,0.1891597230103548,0.0357814008093541,0.023805807025004,-0.1049347061113962,60,1921-12-28/1922-11-08
burney-evelina-history-young,0.320107439746844,-0.0480814170422831,0.1891597230103548,0.0357814008093541,0.023805807025004,0.2881857449497346,61,1921-12-28/1922-11-08
burney-evelina-history-young,0.320107439746844,-0.0480814170422831,0.1891597230103548,0.0357814008093541,0.023805807025004,0.3886422343103616,62,1921-12-28/1922-11-08
burney-evelina-history-young,0.320107439746844,-0.0480814170422831,0.1891597230103548,0.0357814008093541,0.023805807025004,0.4086050235127463,63,1921-12-28/1922-11-08
burney-evelina-history-young,0.320107439746844,-0.0480814170422831,0.1891597230103548,0.0357814008093541,0.023805807025004,0.1545006990408585,64,1921-12-28/1922-11-08
burney-evelina-history-young,0.320107439746844,-0.0480814170422831,0.1891597230103548,0.0357814008093541,0.023805807025004,-0.0003352768651871,65,1921-12-28/1922-11-08
burney-evelina-history-young,0.320107439746844,-0.0480814170422831,0.1891597230103548,0.0357814008093541,0.023805807025004,0.505699431188581,66,1921-12-28/1922-11-08
burney-evelina-history-young,0.320107439746844,-0.0480814170422831,0.1891597230103548,0.0357814008093541,0.023805807025004,0.0651448282944268,67,1921-12-28/1922-11-08
burney-evelina-history-young,0.320107439746844,-0.0480814170422831,0.1891597230103548,0.0357814008093541,0.023805807025004,0.3752947328117405,68,1921-12-28/1922-11-08
burney-evelina-history-young,0.320107439746844,-0.0480814170422831,0.1891597230103548,0.0357814008093541,0.023805807025004,0.1421590750451236,69,1921-12-28/1922-11-08
burney-evelina-history-young,0.320107439746844,-0.0480814170422831,0.1891597230103548,0.0357814008093541,0.023805807025004,0.4840294858139879,70,1921-12-28/1922-11-08
burney-evelina-history-young,0.320107439746844,-0.0480814170422831,0.1891597230103548,0.0357814008093541,0.023805807025004,0.3743998921500952,71,1921-12-28/1922-11-08
burney-evelina-history-young,0.320107439746844,-0.0480814170422831,0.1891597230103548,0.0357814008093541,0.023805807025004,0.0856796512344021,72,1921-12-28/1922-11-08
burney-evelina-history-young,0.320107439746844,-0.0480814170422831,0.1891597230103548,0.0357814008093541,0.023805807025004,0.4652749285422315,73,1921-12-28/1922-11-08
burney-evelina-history-young,0.320107439746844,-0.0480814170422831,0.1891597230103548,0.0357814008093541,0.023805807025004,0.277656274603757,74,1921-12-28/1922-11-08
burney-evelina-history-young,0.320107439746844,-0.0480814170422831,0.1891597230103548,0.0357814008093541,0.023805807025004,0.3439355056822522,75,1921-12-28/1922-11-08
burney-evelina-history-young,0.320107439746844,-0.0480814170422831,0.1891597230103548,0.0357814008093541,0.023805807025004,0.5028752457914544,76,1921-12-28/1922-11-08
burney-evelina-history-young,0.320107439746844,-0.0480814170422831,0.1891597230103548,0.0357814008093541,0.023805807025004,0.2821664911107149,77,1921-12-28/1922-11-08
burney-evelina-history-young,0.320107439746844,-0.0480814170422831,0.1891597230103548,0.0357814008093541,0.023805807025004,0.5487095045371272,78,1921-12-28/1922-11-08
burney-evelina-history-young,0.320107439746844,-0.0480814170422831,0.1891597230103548,0.0357814008093541,0.023805807025004,0.3746768204197343,79,1921-12-28/1922-11-08
burney-evelina-history-young,0.320107439746844,-0.0480814170422831,0.1891597230103548,0.0357814008093541,0.023805807025004,0.1677071892324474,80,1921-12-28/1922-11-08
burney-evelina-history-young,0.320107439746844,-0.0480814170422831,0.1891597230103548,0.0357814008093541,0.023805807025004,0.0062837397270292,81,1921-12-28/1922-11-08
burney-evelina-history-young,0.320107439746844,-0.0480814170422831,0.1891597230103548,0.0357814008093541,0.023805807025004,0.1289810733585597,82,1921-12-28/1922-11-08
burney-evelina-history-young,0.320107439746844,-0.0480814170422831,0.1891597230103548,0.0357814008093541,0.023805807025004,0.1001228876533552,83,1921-12-28/1922-11-08
burney-evelina-history-young,0.320107439746844,-0.0480814170422831,0.1891597230103548,0.0357814008093541,0.023805807025004,0.2329214617794533,84,1921-12-28/1922-11-08
burney-evelina-history-young,0.320107439746844,-0.0480814170422831,0.1891597230103548,0.0357814008093541,0.023805807025004,0.6073442185474885,85,1921-12-28/1922-11-08
burney-evelina-history-young,0.320107439746844,-0.0480814170422831,0.1891597230103548,0.0357814008093541,0.023805807025004,0.2393423634237702,86,1921-12-28/1922-11-08
burney-evelina-history-young,0.320107439746844,-0.0480814170422831,0.1891597230103548,0.0357814008093541,0.023805807025004,0.3678676672064074,87,1921-12-28/1922-11-08
burney-evelina-history-young,0.320107439746844,-0.0480814170422831,0.1891597230103548,0.0357814008093541,0.023805807025004,0.3947235261989423,88,1921-12-28/1922-11-08
burney-evelina-history-young,0.320107439746844,-0.0480814170422831,0.1891597230103548,0.0357814008093541,0.023805807025004,0.1411651200079936,89,1921-12-28/1922-11-08
burney-evelina-history-young,0.320107439746844,-0.0480814170422831,0.1891597230103548,0.0357814008093541,0.023805807025004,0.128407710631192,90,1921-12-28/1922-11-08
burney-evelina-history-young,0.320107439746844,-0.0480814170422831,0.1891597230103548,0.0357814008093541,0.023805807025004,0.1719002430683023,91,1921-12-28/1922-11-08
burney-evelina-history-young,0.320107439746844,-0.0480814170422831,0.1891597230103548,0.0357814008093541,0.023805807025004,0.5109066441512548,92,1921-12-28/1922-11-08
burney-evelina-history-young,0.320107439746844,-0.0480814170422831,0.1891597230103548,0.0357814008093541,0.023805807025004,0.1848991226474176,93,1921-12-28/1922-11-08
burney-evelina-history-young,0.320107439746844,-0.0480814170422831,0.1891597230103548,0.0357814008093541,0.023805807025004,0.3636626296555746,94,1921-12-28/1922-11-08
burney-evelina-history-young,0.320107439746844,-0.0480814170422831,0.1891597230103548,0.0357814008093541,0.023805807025004,0.2641539572884012,95,1921-12-28/1922-11-08
burney-evelina-history-young,0.320107439746844,-0.0480814170422831,0.1891597230103548,0.0357814008093541,0.023805807025004,0.3824185727818424,96,1921-12-28/1922-11-08
burney-evelina-history-young,0.320107439746844,-0.0480814170422831,0.1891597230103548,0.0357814008093541,0.023805807025004,0.5819424834208273,97,1921-12-28/1922-11-08
burney-evelina-history-young,0.320107439746844,-0.0480814170422831,0.1891597230103548,0.0357814008093541,0.023805807025004,0.2588724121708214,98,1921-12-28/1922-11-08
burney-evelina-history-young,0.320107439746844,-0.0480814170422831,0.1891597230103548,0.0357814008093541,0.023805807025004,-0.0932784515007091,99,1921-12-28/1922-11-08
cather-antonia,0.2989162753100399,-0.2313319333268999,0.2593869031025698,0.0672815655011419,0.382778584177136,0.3296262199683902,0,1921-12-28/1922-11-08
cather-antonia,0.2989162753100399,-0.2313319333268999,0.2593869031025698,0.0672815655011419,0.382778584177136,0.3814623175416647,1,1921-12-28/1922-11-08
cather-antonia,0.2989162753100399,-0.2313319333268999,0.2593869031025698,0.0672815655011419,0.382778584177136,0.3354191470095098,2,1921-12-28/1922-11-08
cather-antonia,0.2989162753100399,-0.2313319333268999,0.2593869031025698,0.0672815655011419,0.382778584177136,-0.2576506725118151,3,1921-12-28/1922-11-08
cather-antonia,0.2989162753100399,-0.2313319333268999,0.2593869031025698,0.0672815655011419,0.382778584177136,0.2267071994390312,4,1921-12-28/1922-11-08
cather-antonia,0.2989162753100399,-0.2313319333268999,0.2593869031025698,0.0672815655011419,0.382778584177136,0.2828099875943006,5,1921-12-28/1922-11-08
cather-antonia,0.2989162753100399,-0.2313319333268999,0.2593869031025698,0.0672815655011419,0.382778584177136,0.5982820903576103,6,1921-12-28/1922-11-08
cather-antonia,0.2989162753100399,-0.2313319333268999,0.2593869031025698,0.0672815655011419,0.382778584177136,0.4302101213686586,7,1921-12-28/1922-11-08
cather-antonia,0.2989162753100399,-0.2313319333268999,0.2593869031025698,0.0672815655011419,0.382778584177136,0.3050704550304128,8,1921-12-28/1922-11-08
cather-antonia,0.2989162753100399,-0.2313319333268999,0.2593869031025698,0.0672815655011419,0.382778584177136,0.3289390431257878,9,1921-12-28/1922-11-08
cather-antonia,0.2989162753100399,-0.2313319333268999,0.2593869031025698,0.0672815655011419,0.382778584177136,-0.27638015252582,10,1921-12-28/1922-11-08
cather-antonia,0.2989162753100399,-0.2313319333268999,0.2593869031025698,0.0672815655011419,0.382778584177136,0.5693572724387184,11,1921-12-28/1922-11-08
cather-antonia,0.2989162753100399,-0.2313319333268999,0.2593869031025698,0.0672815655011419,0.382778584177136,0.4780375287770921,12,1921-12-28/1922-11-08
cather-antonia,0.2989162753100399,-0.2313319333268999,0.2593869031025698,0.0672815655011419,0.382778584177136,-0.3084490204622935,13,1921-12-28/1922-11-08
cather-antonia,0.2989162753100399,-0.2313319333268999,0.2593869031025698,0.0672815655011419,0.382778584177136,0.5120574996226838,14,1921-12-28/1922-11-08
cather-antonia,0.2989162753100399,-0.2313319333268999,0.2593869031025698,0.0672815655011419,0.382778584177136,0.150663373688831,15,1921-12-28/1922-11-08
cather-antonia,0.2989162753100399,-0.2313319333268999,0.2593869031025698,0.0672815655011419,0.382778584177136,-0.1915714825265072,16,1921-12-28/1922-11-08
cather-antonia,0.2989162753100399,-0.2313319333268999,0.2593869031025698,0.0672815655011419,0.382778584177136,0.6824061480161395,17,1921-12-28/1922-11-08
cather-antonia,0.2989162753100399,-0.2313319333268999,0.2593869031025698,0.0672815655011419,0.382778584177136,0.0025199694641228,18,1921-12-28/1922-11-08
cather-antonia,0.2989162753100399,-0.2313319333268999,0.2593869031025698,0.0672815655011419,0.382778584177136,0.4078574856607714,19,1921-12-28/1922-11-08
cather-antonia,0.2989162753100399,-0.2313319333268999,0.2593869031025698,0.0672815655011419,0.382778584177136,0.5150852520895041,20,1921-12-28/1922-11-08
cather-antonia,0.2989162753100399,-0.2313319333268999,0.2593869031025698,0.0672815655011419,0.382778584177136,0.4892862575507928,21,1921-12-28/1922-11-08
cather-antonia,0.2989162753100399,-0.2313319333268999,0.2593869031025698,0.0672815655011419,0.382778584177136,-0.3576123193455933,22,1921-12-28/1922-11-08
cather-antonia,0.2989162753100399,-0.2313319333268999,0.2593869031025698,0.0672815655011419,0.382778584177136,0.2277805902795233,23,1921-12-28/1922-11-08
cather-antonia,0.2989162753100399,-0.2313319333268999,0.2593869031025698,0.0672815655011419,0.382778584177136,0.2344910063786357,24,1921-12-28/1922-11-08
cather-antonia,0.2989162753100399,-0.2313319333268999,0.2593869031025698,0.0672815655011419,0.382778584177136,0.0386646542592332,25,1921-12-28/1922-11-08
cather-antonia,0.2989162753100399,-0.2313319333268999,0.2593869031025698,0.0672815655011419,0.382778584177136,0.3375613022067879,26,1921-12-28/1922-11-08
cather-antonia,0.2989162753100399,-0.2313319333268999,0.2593869031025698,0.0672815655011419,0.382778584177136,0.1217747304550811,27,1921-12-28/1922-11-08
cather-antonia,0.2989162753100399,-0.2313319333268999,0.2593869031025698,0.0672815655011419,0.382778584177136,0.1003187862283967,28,1921-12-28/1922-11-08
cather-antonia,0.2989162753100399,-0.2313319333268999,0.2593869031025698,0.0672815655011419,0.382778584177136,0.2745881763919043,29,1921-12-28/1922-11-08
cather-antonia,0.2989162753100399,-0.2313319333268999,0.2593869031025698,0.0672815655011419,0.382778584177136,0.3267081930587294,30,1921-12-28/1922-11-08
cather-antonia,0.2989162753100399,-0.2313319333268999,0.2593869031025698,0.0672815655011419,0.382778584177136,0.5379627436445619,31,1921-12-28/1922-11-08
cather-antonia,0.2989162753100399,-0.2313319333268999,0.2593869031025698,0.0672815655011419,0.382778584177136,0.2697380124681187,32,1921-12-28/1922-11-08
cather-antonia,0.2989162753100399,-0.2313319333268999,0.2593869031025698,0.0672815655011419,0.382778584177136,0.409341403190724,33,1921-12-28/1922-11-08
cather-antonia,0.2989162753100399,-0.2313319333268999,0.2593869031025698,0.0672815655011419,0.382778584177136,-0.2279148762778811,34,1921-12-28/1922-11-08
cather-antonia,0.2989162753100399,-0.2313319333268999,0.2593869031025698,0.0672815655011419,0.382778584177136,0.6751077078192115,35,1921-12-28/1922-11-08
cather-antonia,0.2989162753100399,-0.2313319333268999,0.2593869031025698,0.0672815655011419,0.382778584177136,0.4471346569216222,36,1921-12-28/1922-11-08
cather-antonia,0.2989162753100399,-0.2313319333268999,0.2593869031025698,0.0672815655011419,0.382778584177136,0.3121959771393349,37,1921-12-28/1922-11-08
cather-antonia,0.2989162753100399,-0.2313319333268999,0.2593869031025698,0.0672815655011419,0.382778584177136,0.1807732891602935,38,1921-12-28/1922-11-08
cather-antonia,0.2989162753100399,-0.2313319333268999,0.2593869031025698,0.0672815655011419,0.382778584177136,-0.2168488333723658,39,1921-12-28/1922-11-08
cather-antonia,0.2989162753100399,-0.2313319333268999,0.2593869031025698,0.0672815655011419,0.382778584177136,0.1426799486205325,40,1921-12-28/1922-11-08
cather-antonia,0.2989162753100399,-0.2313319333268999,0.2593869031025698,0.0672815655011419,0.382778584177136,0.370859848521334,41,1921-12-28/1922-11-08
cather-antonia,0.2989162753100399,-0.2313319333268999,0.2593869031025698,0.0672815655011419,0.382778584177136,0.2842695583787556,42,1921-12-28/1922-11-08
cather-antonia,0.2989162753100399,-0.2313319333268999,0.2593869031025698,0.0672815655011419,0.382778584177136,0.365126086934355,43,1921-12-28/1922-11-08
cather-antonia,0.2989162753100399,-0.2313319333268999,0.2593869031025698,0.0672815655011419,0.382778584177136,-0.1109259065425418,44,1921-12-28/1922-11-08
cather-antonia,0.2989162753100399,-0.2313319333268999,0.2593869031025698,0.0672815655011419,0.382778584177136,0.5948597224031215,45,1921-12-28/1922-11-08
cather-antonia,0.2989162753100399,-0.2313319333268999,0.2593869031025698,0.0672815655011419,0.382778584177136,0.5201422913553554,46,1921-12-28/1922-11-08
cather-antonia,0.2989162753100399,-0.2313319333268999,0.2593869031025698,0.0672815655011419,0.382778584177136,0.6133741516034642,47,1921-12-28/1922-11-08
cather-antonia,0.2989162753100399,-0.2313319333268999,0.2593869031025698,0.0672815655011419,0.382778584177136,0.1637313760054201,48,1921-12-28/1922-11-08
cather-antonia,0.2989162753100399,-0.2313319333268999,0.2593869031025698,0.0672815655011419,0.382778584177136,0.5648569275348132,49,1921-12-28/1922-11-08
cather-antonia,0.2989162753100399,-0.2313319333268999,0.2593869031025698,0.0672815655011419,0.382778584177136,-0.1014009657222505,50,1921-12-28/1922-11-08
cather-antonia,0.2989162753100399,-0.2313319333268999,0.2593869031025698,0.0672815655011419,0.382778584177136,0.4050222760539935,51,1921-12-28/1922-11-08
cather-antonia,0.2989162753100399,-0.2313319333268999,0.2593869031025698,0.0672815655011419,0.382778584177136,-0.1202267989303338,52,1921-12-28/1922-11-08
cather-antonia,0.2989162753100399,-0.2313319333268999,0.2593869031025698,0.0672815655011419,0.382778584177136,0.3493806727814755,53,1921-12-28/1922-11-08
cather-antonia,0.2989162753100399,-0.2313319333268999,0.2593869031025698,0.0672815655011419,0.382778584177136,0.3543328413201646,54,1921-12-28/1922-11-08
cather-antonia,0.2989162753100399,-0.2313319333268999,0.2593869031025698,0.0672815655011419,0.382778584177136,0.463995832368391,55,1921-12-28/1922-11-08
cather-antonia,0.2989162753100399,-0.2313319333268999,0.2593869031025698,0.0672815655011419,0.382778584177136,0.0686180936990167,56,1921-12-28/1922-11-08
cather-antonia,0.2989162753100399,-0.2313319333268999,0.2593869031025698,0.0672815655011419,0.382778584177136,0.1962326678673791,57,1921-12-28/1922-11-08
cather-antonia,0.2989162753100399,-0.2313319333268999,0.2593869031025698,0.0672815655011419,0.382778584177136,0.2274795867120766,58,1921-12-28/1922-11-08
cather-antonia,0.2989162753100399,-0.2313319333268999,0.2593869031025698,0.0672815655011419,0.382778584177136,-0.0204945499265213,59,1921-12-28/1922-11-08
cather-antonia,0.2989162753100399,-0.2313319333268999,0.2593869031025698,0.0672815655011419,0.382778584177136,0.22676350733517,60,1921-12-28/1922-11-08
cather-antonia,0.2989162753100399,-0.2313319333268999,0.2593869031025698,0.0672815655011419,0.382778584177136,-0.1076615338374891,61,1921-12-28/1922-11-08
cather-antonia,0.2989162753100399,-0.2313319333268999,0.2593869031025698,0.0672815655011419,0.382778584177136,0.3954208611020258,62,1921-12-28/1922-11-08
cather-antonia,0.2989162753100399,-0.2313319333268999,0.2593869031025698,0.0672815655011419,0.382778584177136,0.323605268441893,63,1921-12-28/1922-11-08
cather-antonia,0.2989162753100399,-0.2313319333268999,0.2593869031025698,0.0672815655011419,0.382778584177136,0.5582119795651936,64,1921-12-28/1922-11-08
cather-antonia,0.2989162753100399,-0.2313319333268999,0.2593869031025698,0.0672815655011419,0.382778584177136,0.6820272775654362,65,1921-12-28/1922-11-08
cather-antonia,0.2989162753100399,-0.2313319333268999,0.2593869031025698,0.0672815655011419,0.382778584177136,0.4285813461570193,66,1921-12-28/1922-11-08
cather-antonia,0.2989162753100399,-0.2313319333268999,0.2593869031025698,0.0672815655011419,0.382778584177136,0.4721463395592759,67,1921-12-28/1922-11-08
cather-antonia,0.2989162753100399,-0.2313319333268999,0.2593869031025698,0.0672815655011419,0.382778584177136,0.4325547309737921,68,1921-12-28/1922-11-08
cather-antonia,0.2989162753100399,-0.2313319333268999,0.2593869031025698,0.0672815655011419,0.382778584177136,0.6320379711911988,69,1921-12-28/1922-11-08
cather-antonia,0.2989162753100399,-0.2313319333268999,0.2593869031025698,0.0672815655011419,0.382778584177136,0.636784157199582,70,1921-12-28/1922-11-08
cather-antonia,0.2989162753100399,-0.2313319333268999,0.2593869031025698,0.0672815655011419,0.382778584177136,0.1862513863112994,71,1921-12-28/1922-11-08
cather-antonia,0.2989162753100399,-0.2313319333268999,0.2593869031025698,0.0672815655011419,0.382778584177136,-0.0188286670707061,72,1921-12-28/1922-11-08
cather-antonia,0.2989162753100399,-0.2313319333268999,0.2593869031025698,0.0672815655011419,0.382778584177136,0.2279129801030659,73,1921-12-28/1922-11-08
cather-antonia,0.2989162753100399,-0.2313319333268999,0.2593869031025698,0.0672815655011419,0.382778584177136,0.5174970118821971,74,1921-12-28/1922-11-08
cather-antonia,0.2989162753100399,-0.2313319333268999,0.2593869031025698,0.0672815655011419,0.382778584177136,-0.1056585545295916,75,1921-12-28/1922-11-08
cather-antonia,0.2989162753100399,-0.2313319333268999,0.2593869031025698,0.0672815655011419,0.382778584177136,-0.0439467249336245,76,1921-12-28/1922-11-08
